"5547","WALLENIUS LINES SINGAPORE","http://www.walleniuslines.com"
"5550","VERITAS TANKERS AB","http://www.veritastankers.se/"
"5555","TRAILER LINK AB","www.godbyshipping.fi"
"5557","MINICARRIERS AB","http://www.godbyshipping.fi/"
"5562","TRANSIT DENIZCILIK NAKLIYAT","http://transit.com.tr/"
"5564","POLISH BALTIC SHIPPING","http://www.polferries.pl"
"5576","ADEMAR SHIPPING LINES SARL","http://www.ademarlb.com"
"5578","UTKILEN AS","http://www.utkilen.no/"
"5582","SILVIA SHIPMANAGEMENT PTE LTD","http://silviaship.com"
"5583","ABAN SINGAPORE PTE LTD","http://www.aban.sg"
"5590","VIKING REDERI AB","http://www.vikingline.se/"
"5591","WALLENIUSREDERIERNA AB","http://www.walleniuslines.com/"
"5596","ALVTANK HB","http://www.alvtank.se/"
"5597","OSTERSTROMS REDERI AB","http://www.osterstroms.com/"
"5599","BRITISH ANTARCTIC SURVEY","http://www.antarctica.ac.uk/"
"5600","BRITISH MARINE PLC","http://www.britmarine.co.uk/"
"5602","CMA CGM UK SHIPPING LTD","http://www.cma-cgm.com/"
"5603","DENHOLM SHIPPING CO LTD","http://www.denshipco.com/"
"5604","DFDS TOR LINE","http://freight.dfdsseaways.com"
"5605","DFDS TOR LINE LTD","http://freight.dfdsseaways.com/"
"5617","TOMEX","http://www.tomexteam.com"
"5618","NB SHIPPING LTD","http://www.nbmm.com.cy/"
"5620","NB TWO SHIPPING","http://www.nbmm.com.cy"
"5621","NB MARITIME MANAGEMENT CYPRUS","http://www.nbmm.com.cy/"
"5627","FARSTAD SHIPPING LTD","http://www.farstad.co.uk/"
"5635","ARAB BRIDGE MARITIME CO","http://www.abmaritime.com.jo/arabic.html"
"5636","DREWRY SHIPPING","http://www.drewry.co.uk/"
"5638","TIDEWAY BV","http://www.tideway.nl/"
"5642","FLETCHER SHIPPING LTD","http://www.fletchershipping.com/"
"5643","FORTH PORTS PLC","http://www.forthports.co.uk/"
"5655","MARINE CAPITAL LTD","http://www.marine-capital.com"
"5659","GARDLINE GEOSURVEY LTD","http://www1.gardline.com/"
"5660","GLOBAL MARINE SYSTEMS LTD","http://www.globalmarinesystems.com/"
"5661","GULF OFFSHORE NS LTD","http://www.gulfmark.com/"
"5662","HANSON AGGREGATES MARINE LTD","http://www.heidelbergcement.com/"
"5665","CHONG FUI SHIPPING & FORWARDING SDN BHD","http://www.chongfui.com/"
"5667","CSL INTERNATIONAL INC","http://www.cslint.com/"
"5670","HOVERTRAVEL LTD","http://www.hovertravel.com/"
"5673","ISLES OF SCILLY SHPG CO LTD","http://www.islesofscilly-travel.co.uk/"
"5674","KNIGHT CALEDONIAN LTD","http://www.jpknight.com/"
"5675","JAMES FISHER & SONS PLC","http://www.james-fisher.co.uk/"
"5677","MARR VESSEL MANAGEMENT","http://www.j-marr.co.uk/"
"5679","PORTLAND HARBOUR AUTHORITY","http://www.portland-port.co.uk/"
"5680","RCL","http://www.rclgroup.com/"
"5681","RIO TINTO SHIPPING LTD","http://www.marine.riotinto.com/"
"5696","GMA MARITIME SA","http://www.gmaritime.gr"
"5699","IMS MARITIME SA","http://www.imecs.co.jp/"
"5700","IMECS","http://www.imecs.co.jp/"
"5702","MAESTRO SHIP MANAGEMENT LTD","http://www.maestroshipping.com"
"5718","ROMALEX MARINE SAE","http://www.romalexmarine.com/"
"5727","LITHUANIAN SHIPPING CO","http://www.ljl.lt/"
"5729","EUROAFRICA SERVICES LTD","http://www.euroafrica.com.pl"
"5731","HANSE BEREEDERUNGS GMBH","http://www.hanse-bereederung.de/"
"5732","KGJ CEMENT SINGAPORE PTE LTD","http://www.kgjs.no"
"5737","UNITED SKY SHIPPING PTE LTD","http://www.chemship.nl/"
"5747","ROYAL BANK OF SCOTLAND","http://www.rbs.co.uk"
"5749","ROYAL BANK OF SCOTLAND LEASING","http://www.rbs.co.uk/"
"5750","SBS MARINE","http://www.sbsmarine.co.uk/"
"5751","SEALION SHIPPING LTD","http://www.sealionshipping.co.uk/"
"5753","SAHYOUNI TRADE & TRANSPORT MARITIME (S.T.T.M.)","http://www.sttmnav.com"
"5758","HLL HEAVY LIFT TRINA","http://www.sal-heavylift.com/"
"5763","DOOSAN CAPITAL CO LTD","http://www.doosancapital.co.kr"
"5768","DENIZ ENDUSTRISI AS","http://www.cicekshipyard.com/"
"5769","INDUSTRIAL TOOLS INTERNATIONAL","http://www.industrialtoolsint.net"
"5781","SERCO LTD","http://www.serco.com/"
"5791","SERCO MARINE SERVICES","http://www.sercomarine.com"
"5794","DIAMOND SHIP MANAGEMENT NV","http://www.diamondship.be"
"5803","ORIENT EXPRESS LINES","http://www.transworld.co/"
"5804","ORIENT EXPRESS SHIP MANAGEMENT","http://www.transworld.co"
"5835","ADMIBROS SHIPMANAGEMENT CO-MAI","http://www.admibros.com"
"5840","WAGENBORG REDERIJ BV","http://www.wagenborg.com/"
"5841","STAR REEFERS SHIPOWNING INC","http://www.star-reefers.com"
"5842","STAR REEFERS POLAND SP Z OO","http://www.star-reefers.com"
"5846","HUMBOLDT SHIPMANAGEMENT","http://www.humboldt.cl/"
"5848","SUBSEA 7 CONTRACTING UK LTD","http://www.subsea7.com/"
"5849","TARGE TOWING LTD","http://www.targetowing.co.uk/"
"5853","WESTERN FERRIES ARGYLL","www.seacormarine.com/"
"5854","WESTERN FERRIES CLYDE LTD","http://www.western-ferries.co.uk/"
"5855","WIGHTLINK LTD","http://www.wightlink.co.uk/"
"5856","BIBBY LINE GROUP LTD","http://www.bibbygroup.co.uk/"
"5858","BRIGGS MARINE CONTRACTORS LTD","http://www.briggsmarine.com/"
"5859","CALEDONIAN MARITIME ASSETS LTD","http://www.cmassets.co.uk/"
"5860","CEMEX UK MARINE LTD","http://www.cemex.co.uk/"
"5861","DELTA MARINE LTD","http://www.delta-marine.co.uk/"
"5862","GILLIE & BLAIR LTD","http://www.gillieblair.com/"
"5863","GRAIG SHIPPING PLC","http://www.graig.com/"
"5864","HOLMAN FENWICK WILLAN LLP","http://www.hfw.com/"
"5866","ISLE OF MAN STEAM PACKET CO","http://www.steam-packet.com/"
"5867","RIX & SONS LTD","http://www.rix.co.uk/"
"5868","JAMES FISHER EVERARD LTD","http://www.james-fisher.co.uk/services_marine_oil.php"
"5869","WHITAKER TANKERS LTD","http://www.whitakertankers.co.uk/"
"5870","JP KNIGHT GROUP LTD","http://www.jpknight.com/"
"5872","MAERSK SUPPLY SERVICE UK LTD","http://www.maersksupplyservice.com/"
"5874","MERCATOR INTERNATIONAL LLC","http://www.mercatorintl.com/"
"5882","JOSCO YUANSHENG SHIPPING","http://www.josco.com.cn"
"5888","MARINVEST SRL","http://www.aliscafi.it"
"5890","ULTRAGAS NAVIERAS LTDA","http://www.ultragas.cl/"
"5891","CAIANO SHIPPING AS","http://www.caiano.no"
"5894","CHEMBULK MANAGEMENT LLC","http://www.chembulktankers.com"
"5899","Corleis Reederei KG Heinz","http://reederei-corleis.de/"
"5903","DENIZ YONETIM HIZMETLERI","http://www.karadenizholding.com"
"5908","COMPAGNIE MARITIME NANTAISE","http://www.compagnie-maritime-nantaise.com/"
"5915","AKER OILFIELD SERVICES AS","www.akofsoffshore.com"
"5916","GALATA DENIZCILIK TICARET AS","http://galatashipping.com/"
"5918","NORTHLINK FERRIES LTD","http://www.northlinkferries.co.uk/"
"5926","FIRODI SHIPPING LTD","www.firodi.gr"
"5931","ORKNEY ISLANDS COUNCIL","http://www.orkney.gov.uk/"
"5935","LILLBACKA POWERCO","http://www.lillbacka.com"
"5936","ASP SHIP MANAGEMENT SCANDINAVIA","http://www.aspships.com/"
"5939","P&O FERRIES LTD","http://www.poferries.com/"
"5941","DONSO SHIPPING KB","http://www.brostrom.com/"
"5943","RANIA MARINA SARL","http://raniamarina.com/"
"5946","WESTMINSTER DREDGING CO LTD","http://www.boskalis.co.uk/"
"5947","BOSKALIS BAGGERMAATSCHAPPIJ","http://www.boskalis.com/"
"5948","ROYAL BOSKALIS WESTMINSTER NV","http://www.boskalis.com/"
"5965","ASTERISMOS NAVIGATION CORP","http://asterismos.com/"
"5967","NAVISPEC MARINE SERVICE LLC","http://www.navispec.ae/"
"5974","REEDEREI H.-P. WEGENER","http://www.hpw-shipping.de/"
"5975","REEDEREI H.-P. WEGENER","http://www.hpw-shipping.de/"
"5980","BIRKA CARGO AB LTD","http://www.birkacargo.com"
"5985","VEGA-REEDEREI GMBH & CO KG","http://www.vega-reederei.de"
"5990","CAMELOT SHIPPING GMBH & CO KG","http://www.transport.aquila-group.de"
"5991","SHENANDOAH MARITIME SA","http://www.taiyo.nipponkisen.co.jp/"
"5998","ABS MARINE SERVICES PVT LTD","http://www.absmarine.com/"
"6001","ROSYTH MARINE SERVICES LTD","http://rosythmarineservices.co.uk"
"6004","SAFINAT JSC","http://www.safinat.com"
"6006","HARPAIN REEDEREI GMBH & CO KG","http://www.harpain.com"
"6009","MASSMARINER SA","http://www.massoel.ch"
"6013","BEYAZ DENIZCILIK LTD STI","http://www.beyazshipping.com"
"6017","ROSSHIPCOM LLC","http://volgo-donskoeparohodstvo.webrostov.ru/"
"6022","BRILLIANT MARINE SA","http://www.brilliantmar.com"
"6036","ROYAL FLEET AUXILIARY","http://www.royalnavy.mod.uk"
"6038","SARTOR OFFSHORE RESCUE LTD","http://www.sartoroffshore.co.uk/"
"6053","SEATRUCK FERRIES LTD","http://www.seatruckferries.com"
"6075","TRANSNAUTIC SHIP MANAGEMENT","http://www.transnautic.ee/"
"6076","EVERGAS A/S","evergas.net/"
"6078","SEATRUCK FERRIES SHIPHOLDING","http://www.seatruckferries.com/"
"6083","SEATRANS AS","http://www.seatrans.no"
"6085","NYKCOOL AB","http://www.nyklc.com"
"6093","SOLENT TOWAGE LTD","http://www.solenttowage.com"
"6094","SVITZER MARINE LTD","http://www.svitzer.com/"
"6109","SENA DENIZCILIK AS","http://senadenizcilik.com/"
"6111","KALYONCU RO RO DENIZCILIK","http://www.kalyoncudenizcilik.com"
"6134","ALL LEISURE HOLIDAYS LTD","http://www.allleisuregroup.com"
"6144","TURKOL DENIZ TICARET AS","http://www.turkol.com.tr"
"6146","HERCULES J","http://www.juengerhans.de/"
"6150","ZUID-HOLLAND","http://www.seatrade.nl/"
"6152","NORDIC HAMBURG SHIPMANAGEMENT","http://www.nordic-hamburg.de"
"6181","VENTURA TRADING LTD","http://reefership.freehostia.com"
"6182","REEFERSHIP MARINE SERVICES","http://reefership.freehostia.com"
"6184","OCEAN PROPERTY MANAGEMENT SA","http://www.owhbb.de/"
"6186","TROPICAL SHIPPING/CONSTRUCTION","http://www.tropical.com/"
"6188","NUOVA NAVISERVICE SRL","http://www.nuovanaviservice.it/"
"6191","CHERRY LINE SA","http://www.mkshipmanagement.com/"
"6197","MARE MARITIME CO SA","http://www.maremaritime.g"
"6198","CSL EUROPE LTD","http://www.csleurope.com"
"6200","JUTHA MARITIME PUBLIC CO LTD","http://www.jutha.co.th"
"6202","SEKWANG SHIPPING CO LTD","http://www.sekwangshipping.com/"
"6205","SELANDIA SHIP MANAGEMENT INDIA","http://www.selandia-group.com/"
"6215","NAVIG8 CHEMICALS INC","http://www.navig8chemicals.com"
"6216","NAKKAS DENIZCILIK VE TICARET","http://www.nakkas.com/"
"6218","PALMALI CO LTD","http://www.palmali.com/"
"6225","KAZMORTRANSFLOT JSC","http://www.kmtf.kz/"
"6226","KAZMORTRANSFLOT NMSC","http://www.kmtf.kz/"
"6229","CASPIAN SEA OIL FLEET","http://www.socar.az"
"6231","LIWA MARINE SERVICES","http://liwamarines.com/"
"6234","STARWAY MANAGEMENT PROPERTY","http://www.anrusstrans.ru"
"6249","TARMAC MARINE DREDGING LTD","http://www.tarmac.co.uk/"
"6250","MIKE BRAVO SHIPPING","http://www.owhbb.de/"
"6252","YASS MARINE CO LTD","http://www.ggmaritime.com"
"6261","SWISS TANKER MANAGEMENT SA","http://www.swisstanker.com"
"6267","MARITIME CAPITAL SHIPPING HK","http://www.maritime-capital.com"
"6284","GENOA TANKERS LTD","http://www.petroliferatankers.it"
"6285","FURTRANS TANKER & SHIP MGMT","http://www.furtrans.fr"
"6287","NEJEM CO MARINE SERVICES","http://www.nejemarinegroup.com/"
"6288","STENTANK AS","http://www.stenersen.com/"
"6298","ISTANBUL CELIK ENERJI","http://www.icdas.com.tr"
"6307","TRICO SUPPLY UK LTD","http://www.deepocean.no"
"6311","IBEX MARITIME LTD","http://www.ibexmaritime.com/"
"6324","DE JONGE MARITIME","www.rob-doornbos.nl"
"6330","AL JABER SHIPPING & MARINE","http://www.aljaber.com/"
"6337","POL-LEVANT SHIPPING LINES LTD","http://www.pol-levant.com.pl"
"6341","VROON OFFSHORE SERVICES LTD","http://www.vroonoffshore.com"
"6344","ALJOUDY MARITIME TRANSPORT","http://aljoudy.org"
"6352","REGIONAL CONTAINER LINES PTE","http://www.rclgroup.com"
"6353","RCL FEEDER PTE LTD.","http://www.rclgroup.com/"
"6354","TEU FEEDER LTD","http://www.valfajr.ir/"
"6355","VALFAJRE SHIPPING CO","http://www.valfajr.ir/"
"6381","UTKILEN SHIPINVEST KS","http://www.utkilen.no"
"6385","DONGKUK MARINE CO LTD","http://www.dkis.co.kr"
"6388","COBELFRET SA","http://www.cobelfret.com"
"6393","FREESE SHIPPING GMBH","http://www.freese-kg.de"
"6394","KHAZAR SEA SHIPPING LINES","http://www.khazarshipping.ir"
"6397","KOPPING REEDEREI GMBH & CO KG","http://www.kship.de/"
"6401","AK GEMI TASIMACILIGI SANAYI","http://www.akarshipping.com"
"6409","ZELMAR DENIZCILIK TICARET LTD","http://www.zelmarshipping.com"
"6416","HENRIKSEN SHIPPING","www.henriksenshipping.dk"
"6418","ARADOS SHIPPING CO SRL","http://www.aradosshipping.ro/"
"6420","SEAHORSE SHIPPING & ENG","http://www.seahorseshipagencies.com/"
"6423","KARADENIZ RORO VE KONTEYNER","http://www.karadenizroro.com"
"6425","ENA SHIPPING & TRADING CORP","www.akarshipping.com"
"6436","TRANSSHIP MANAGEMENT","http://transship.ror-01.vlmg.nl/"
"6437","YAOKI SHIPPING SA","http://www.selandia-group.com"
"6440","EURUS MARITIME SA","http://www.aesm.com.hk"
"6444","LONDON SHIP MANAGERS LTD","http://www.lsmuk.co.uk"
"6451","SINUS FIDEI MARSHIP GMBH & CO","http://www.thorcoshipping.com/"
"6452","KATHARINA REEDEREI KG","http://www.intersee.de/"
"6458","BINNER GROUP INC","http://kutupshipping.org/"
"6459","KUTUP SHIPPING & TRADING LTD","http://kutupshipping.org/"
"6465","MURMANTRANSFLOT","http://www.mtfleet.com"
"6467","KALLIANIS BROS SHIPPING SA","http://www.kallianisbros.gr/"
"6470","JAISU DREDGING & SHIPPING LTD","http://jaisu.in"
"6472","DOFCON DO BRASIL NAVEGACAO","http://www.norskan.com.br"
"6473","NORSKAN OFFSHORE LTDA","http://www.norskan.com.br"
"6497","STENOIL K/S","http://www.stenersen.com/"
"6500","VADERO SHIP MANAGEMENT HB","http://www.vaderoshipping.se"
"6503","E-MARINE PJSC","http://www.emarine.ae"
"6505","CARISBROOKE SHIPPING MGMT GMBH","http://www.carisbrookeshipping.net/"
"6506","OPDR CANARIAS SA","http://www.opdr-canarias.com"
"6518","NADJA SCHIFFAHRTS GMBH","http://www.intersee.de/"
"6519","SEA-CARGO AS","http://www.sea-cargo.no"
"6520","JUMBO JUBILEE NV","http://www.jumboshipping.nl/"
"6521","KAHN SCHEEPVAART BV","http://www.jumboshipping.nl/"
"6522","FREIGHT SYSTEMS","http://www.freightsystems.com/"
"6523","BLACKSTONE NAVIGATION SA","http://www.transit.com.tr/"
"6525","SCHULTE B HELLAS","http://www.schultegroup.com"
"6529","HORAMAR SA","http://www.horamar.com.ar/"
"6530","NS UNITED TANKER PTE LTD","http://pssi-smc.com/"
"6534","COMANAV FERRY","http://www.cma-cgm.com/"
"6538","VAN OCEAN SHIPPING CO LTD","http://www.vanocean.com"
"6543","ALVTANK REDERI AB","http://www.alvtank.se"
"6545","AABENRAA","http://www.aabenraaport.dk/"
"6548","MARPETROL SA","http://www.scf-group.com"
"6549","SIDER NAVI SPA","http://sidernavi.com"
"6554","STENSHIP","http://www.stenersen.com/"
"6562","NET DENIZCILIK TEKNIK HIZMET","http://netchemical.com"
"6568","SOKANA CHARTERING INC","http://www.navig8chemicals.com"
"6571","OCEANWIDE MARINE SERVICES BV","http://www.oceanwide-expeditions.com"
"6574","NAVIGAZIONE DI CABOTAGGIO SPA","www.navigazionedicabotaggio.i"
"6581","DISTRIBUIDORA MARITIMA PETROGAS S.L.U.","http://www.petrogas.es"
"6584","EKSHIPS AB","http://www.ektank.se/"
"6585","SOUTHERN DRAGON CHEMICAL SA","http://homepage3.nifty.com/sansho_kaiun"
"6586","SANSHO KAIUN CO LTD","http://homepage3.nifty.com/sansho_kaiun/"
"6587","SOUTHERN SHIPPING PTE LTD","http://www.southernshipping.com.sg"
"6600","AASEN SHIPPING AS","http://www.aasenchar.com/"
"6613","CAPE SHIPPING SA","http://www.cape.gr/"
"6616","HOPE BAY GMBH & CO KG","http://www.reedereitriton.de/"
"6633","ASPIRE NAVIGATION CO LTD","http://www.fednav.com/"
"6641","ABEILLES INTERNATIONAL","http://www.bourbon-online.com/"
"6658","ALBROS SHIPPING & TRADING LTD","http://www.albros.com.tr/"
"6659","RO-RO MARITIME SERVICES SA","http://www.suardiaz.com"
"6662","ANGLIAN SHIP MANAGEMENT CO","http://www.anglianshipmanagement.com/"
"6663","ULUSMARINE CO LTD","http://www.albros.com.tr/"
"6666","KYOKUYO SHIPPING CO LTD","http://www.kyokuyo.co.jp"
"6675","FLINTER SHIPPING BV","http://www.flinter.nl/"
"6676","FLINTER MANAGEMENT BV","http://www.flinter.nl/"
"6684","MCDERMOTT GULF OPERATING CO","http://www.secunda.com"
"6687","VASCO SHIPMANAGEMENT SA","http://vascosa.gr"
"6702","EUROPEAN SEALINES SA","http://www.europeansealines.com"
"6709","PB NORGE AS","http://www.primeshipping.ru/"
"6710","PRIME SHIPPING LTD","http://www.primeshipping.ru/"
"6713","NAVIGIA SHIPMANAGEMENT BV","http://www.navigia.nl/"
"6714","HANSE TWIN FEEDER SCHIFFS","http://www.johs-thode.de/"
"6716","ADRIA FERRIES LTD","http://www.adriaferries.com"
"6721","NAVIGATOR LLC","http://www.navi.su/"
"6725","BARBARO SPA","http://www.pietrobarbaro.com/"
"6731","EITZEN CHEMICAL A/S","http://www.eitzen-chemical.com"
"6733","AUSTRALIABORG BV","http://www.wagenborg.com/"
"6740","STENA ROPAX LTD","http://www.stenalinefreight.com/"
"6746","NAFTOTRADE SHIPPING","http://www.naftotrade.com/"
"6758","EIGHT RIVER SHIPPING SA","http://www.jbuss.com.sg/"
"6766","JANUS SHIPPING SA","http://www.jbuss.com.sg/"
"6772","KEI-RSOS MARITIME LTD","http://www.greatoffshore.com"
"6776","MEYERING BEREEDERUNGS GMBH","http://www.reederei-meyering.de"
"6781","MISHA SHIPPING AGENCY & TRADE","http://www.mishaship.com"
"6784","Passat Joint Stock Co (UAB 'Passat')","http://www.passat.lt/"
"6793","Quadrant Bereederungsges. mbH & Co. KG","http://www.quadrant-ship.de/"
"6794","ROSMORPORT FSUE","http://www.rosmorport.ru/"
"6803","VOLGA SHIPPING JSC","http://www.volgaflot.com"
"6806","ENZIAN SHIP MANAGEMENT AG","http://www.enzian-shipping.com"
"6810","ADSTEAM MARINE LTD","http://www.svitzer.com"
"6813","AGENA SHIPPING CO LTD","http://www.rohden.de"
"6816","NORTH-WESTERN SHIPPING CO","http://www.nwsc.spb.ru/"
"6822","MURMANSK TRAWL FLEET CO","http://www.mtf.ru"
"6831","AGENCE MARITIME","http://www.amb.tm.fr/"
"6833","PRITCHARD-GORDON TANKERS LTD","http://www.pgtankers.com"
"6841","NOORDRIVER SHIPPING BV","http://www.noordriver.com"
"6842","VAAGE SHIP MANAGEMENT AS","http://www.vaageshipman.no/"
"6845","TRANSOCEANIC CABLE SHIP CO LLC","http://www.tycotelecom.com"
"6848","EURO DISCOVERY GMBH & CO KG","http://www.ghs-setzt-zeichen.de/"
"6849","ARMAMENTO SETRAMAR SPA","http://www.setramar.it/"
"6856","PARSIAN GOLDEN SEA SHIPPING CO","http://www.parsianshipping.com"
"6872","GRAM CAR CARRIERS AS","http://www.gramcar.com/"
"6873","TRIPCOVICH D","http://www.tripcovich.com/"
"6884","FGM SHIP MANAGEMENT CO LTD","http://www.fgm-shipmanagement.com/"
"6891","IMM INTERNATIONAL MARITIME
MANAGEMENT GMBH & CO. KG","www.immanagement.de"
"6899","ASTON ENTERPRISE AGENCY LLC","http://www.aston.ru"
"6918","PRESTIGE SHIPMANAGEMENT PTE LTD","http://www.prestigeship.com/"
"6925","AGOUDIMOS LINES SHIPPING CO","http://www.agoudimos-lines.com/"
"6930","RASS SCHIFFAHRT GMBH & CO","http://www.rass-shipping.com"
"6932","IREM DENIZCILIK AS","http://iremshipping.com/"
"6933","AKARLAR TASIMACILIK","http://www.metegroup.com.tr"
"6936","ELBDEICH BEREEDERUNGS GMBH","http://elbdeich-reederei.de"
"6937","USC BARNKRUG GMBH & CO KG","http://www.usc-barnkrug.de"
"6939","SCHEPERS BEREEDERUNG GMBH","http://www.schepers.de"
"6941","IMTC","http://www.imtc.co.ma/"
"6945","STAR TANKERS LTD","http://www.salship.no"
"6949","FGM ACHIEVER EXPRESS LTD","http://www.fgm-shipmanagement.com/"
"6960","OCEAN WAVE","http://www.reederei-bockstiegel.de/"
"6968","AMMSHIPS PTE LTD","http://www.ammships.com.sg"
"6971","ROLLDOCK SHIPPING BV","http://www.rolldock.com"
"6976","VOLGA-NEVA LTD","http://www.vbcom.ru/"
"6977","AHLERS INTERNATIONAL NV","http://www.ahlers.com/"
"6983","VOLGOTRANS LTD","http://volgotrans.com/"
"6987","VOLGODON LLC","http://www.vassilevmaritime.com"
"6989","AHLERS MARITIME SERVICES NV","http://www.ahlers.com/"
"6997","ALTAIR LINES SA","http://www.kyokuyo.co.jp"
"6999","AHLERS & OTHERS","http://www.ahlers.com/"
"7008","STEPHENSON CLARKE","http://www.scsbulk.com"
"7009","SYRIAN GENERAL AUTHORITY","http://www.shipcosyria.com"
"7012","ARMADA TRADING-8 CO LTD","http://palmali.com.tr"
"7013","HANSA TANKERS AS","http://www.hansa-tankers.com"
"7022","ARNARFELL VERWALTUNGS GMBH","http://www.samskip.com/"
"7023","SAMSKIP HF","http://www.samskip.com/"
"7027","HELGAFELL VERWALTUNGS GMBH","http://www.samskip.com/"
"7031","AHLERS & PARTNERS","http://www.ahlers.com/"
"7033","NEL LINES","http://www.nel.gr"
"7036","AHLERS AGENCY","http://www.ahlers.com"
"7038","AHLERS BREEZE","http://www.ahlers.com/"
"7040","AHLERS BRIDGE","http://www.ahlers.com/"
"7041","AHLERS BRIDGE NV","http://www.ahlers.com"
"7042","AHLERS LINES","http://www.ahlers.com/"
"7043","AHLERS NV","http://www.ahlers.com/"
"7047","ERRIA A/S - MARSTAL","http://www.erria.dk"
"7051","MEGATRANS ULUSLARARASI DENIZ","http://www.megatrans.com.tr"
"7059","VASSILEV MARITIME NAKLIYAT","http://www.vassilevmaritime.com/"
"7063","MARITIME PERFORMANCES BV","http://www.arcoin.com/"
"7066","PACIFIC WAVE","http://www.reederei-bockstiegel.de/"
"7074","SE SHIP MANAGEMENT PTE LTD","http://www.seshipping.com"
"7076","UMAR DENIZCILIK VE ORMAN","http://www.umarshipping.com/"
"7077","ALASKA MARINE TRANSPORT","http://www.alaskamarinetransport.com/"
"7079","NAVIBORN LTD","www.naviborn.com"
"7081","REEDEREI GERD G","http://www.r-gg.de/"
"7091","NPC I SINGAPORE PTE LTD","http://www.dannebrog.com/"
"7094","BAUM/NORDENHAMER/NORBA","http://www.baum-co.com"
"7101","LASSITHIOTIKI SHIPPING SA","http://www.lane.lasithi.gr/"
"7103","MOLIVA DENIZCILIK AS","http://www.yardimci.gen.tr"
"7117","TYCO RELIANCE INC","http://www.tycotelecom.com"
"7122","SEA PIONEER DENIZCILIK","http://www.seapioneer.com.tr"
"7123","ALASUND","http://www.alasund.is"
"7131","COASTAL SHIPPING PLC","http://www.asl.ie"
"7133","SINGCO GAS PTE LTD","http://www.norgas.org"
"7135","EGMONDGRACHT","http://www.spliethoff.com"
"7141","SOMARGAS II PTE LTD","http://www.norgas.org"
"7145","ALBA SHIPPING UK LTD","http://scini.cafima.it/"
"7153","HANS UWE MEYER BEREEDERUNGS GMBH & CO.KG","http://www.mumbux.de"
"7157","P D GRAM & CO AS","http://www.pdgram.com/"
"7159","UKRAINE GOVT","http://www.kmu.gov.ua"
"7160","SRZ LTD","http://www.asrz.com.ua"
"7161","GREEN SHIPPING AS","http://www.greenreefers.no/"
"7162","GREEN MANAGEMENT SP Z OO","http://www.greenreefers.no/"
"7164","H. H. SHIPPING GMBH & CO. KG","http://www.este-shipmanagement.de"
"7166","BBS BULK V IRELAND LTD","http://www.asl.ie"
"7168","NUNAVUT EASTERN ARCTIC SHPG","www.neas.ca"
"7176","SHIPCARE MANAGEMENT GMBH","http://www.shipcare.de"
"7189","ISTANBUL LINES DENIZCILIK","http://www.istanbullines.com"
"7194","SIGLOO GAS K/S","http://www.camillo-eitzen.com"
"7201","BLU MARINE SRL","http://www.blumarinesrl.com/"
"7210","REEDEREI EICKE GMBH & CO KG","http://eickeship.com"
"7212","INTERNATIONAL ASSOCIATED CARGO","http://www.iacc.net"
"7216","MARE CEPHEUS J","http://www.juengerhans.de/"
"7223","UNITAS GMBH","http://www.unitas-h.de/"
"7225","JAMES FISHER SHIPPING SERVICES","http://www.james-fisher.co.uk/"
"7229","BUKSER OG BERGING AS","http://www.bube.no/"
"7237","MYKLEBUSTHAUG SHIPPING AS","http://www.mmred.no/"
"7238","MYKLEBUSTHAUG MANAGEMENT AS","http://www.mmred.no/"
"7248","YENAL GEMI ACENTELIGI AS","http://yenal.com/"
"7250","RIMENES SHIPPING & TRANSPORTATION TRADING","http://www.rimenes.com/"
"7253","ATLANTIK DENIZCILIK TICARET","http://www.atlantikdnz.com/"
"7256","ZEALAND SHIPPING BV","http://www.q-shipping.nl/"
"7257","Q-SHIPPING BV","http://www.q-shipping.nl/"
"7264","BERGEN BOX CARRIERS AS","http://www.mmred.no/"
"7271","LEVANT SHIPPING & TECHNICAL","http://www.demlineegypt.com"
"7275","ARA SHIP MANAGEMENT BV","http://www.aragroup.nl"
"7299","KEITUM GMBH & CO KG","http://www.reederei-eckhoff.de/"
"7310","PAREEFERS KS","http://www.frigoship.de"
"7325","CHEMICAL MARKETER SHIPPING LTD","http://www.fleetship.com/"
"7326","CHEMSHIP BV","http://www.chemship.nl/"
"7328","ORANGE MARITIME PTE LTD","http://www.executiveship.com"
"7331","Theodora Tankers BV","http://www.theodora.nl/"
"7332","TARBIT TANKERS SERVICES BV","http://www.theodora.nl"
"7337","MEDITERRANEAN CAR-CARRIERS LINE S.A. (MCCL)","http://www.mccl.gr"
"7339","SOLCHART LTD OY","www.wshipping-cyprus.com"
"7340","SOLCHART ARKHANGELSK LTD","http://www.wshipping-cyprus.com"
"7352","KLINGENBERG BEREEDERUNGS- UND BEFRACHTUNGS GMBH","http://www.klicon.com/"
"7357","K&K SCHIFFAHRTS GMBH & CO KG","http://www.kk-ship.de/"
"7358","SINEGORSK MARITIME LTD","http://www.fesco.ru/"
"7367","EURO SQUALL GMBH & CO KG","http://www.ghs-setzt-zeichen.de/"
"7372","SLEEPHOPPERZUIGERS II BV","http://www.vanoord.com/"
"7374","TECHNICAL SHIP SUPPORT BV","http://www.technicalshipsupport.nl/"
"7380","KUSTVAART HARLINGEN BV","http://www.kustvaartharlingen.nl/"
"7393","CUBE GESTIONI SRL","http://www.cubeholding.com/"
